sector_position,sector,boundary,denominator_role,extension,stressor,unit,value,monetary_output,intensity
1,CPA_A01,scope_production,target_domestic_output,air_emissions,As - combustion - air,kg,121.47686535902515,520627.7400000002,0.00023332768507307194
2,CPA_A02,scope_production,target_domestic_output,air_emissions,As - combustion - air,kg,68.42134711465671,64098.44999999998,0.0010674415233856154
3,CPA_A03,scope_production,target_domestic_output,air_emissions,As - combustion - air,kg,986.4168841583132,14008.75,0.07041433990600968
4,CPA_B,scope_production,target_domestic_output,air_emissions,As - combustion - air,kg,1300.718405839856,114450.21999999996,0.011364927090920894
5,CPA_C10-12,scope_production,target_domestic_output,air_emissions,As - combustion - air,kg,555.7399282012477,1315972.2000000002,0.00042230369927362274
6,CPA_C13-15,scope_production,target_domestic_output,air_emissions,As - combustion - air,kg,9.562659504994445,225504.66999999998,4.240559410585352e-05
7,CPA_C16,scope_production,target_domestic_output,air_emissions,As - combustion - air,kg,112.64761063663744,174012.01,0.0006473553787272351
8,CPA_C17,scope_production,target_domestic_output,air_emissions,As - combustion - air,kg,136.0246302775109,223060.68000000005,0.0006098099865808305
9,CPA_C18,scope_production,target_domestic_output,air_emissions,As - combustion - air,kg,2.575636810694601,61138.280000000006,4.212805480779964e-05
10,CPA_C19,scope_production,target_domestic_output,air_emissions,As - combustion - air,kg,39231.847055063554,537521.6699999999,0.07298654034741252
11,CPA_C20_BIODIESEL,scope_production,target_domestic_output,air_emissions,As - combustion - air,kg,3.750794984468629,12035.877431135317,0.0003116345281787091
12,CPA_C20_BIOGASOLINE,scope_production,target_domestic_output,air_emissions,As - combustion - air,kg,1.5490867104763413,3284.655401011524,0.00047161315917623904
13,CPA_C20_OTHER_LIQUID_BIOFUELS,scope_production,target_domestic_output,air_emissions,As - combustion - air,kg,0.4850819570632611,561.4037298550495,0.0008640518957515759
14,CPA_C20_others,scope_production,target_domestic_output,air_emissions,As - combustion - air,kg,464.44784420363584,645655.5434379983,0.0007193430753038
15,CPA_C21,scope_production,target_domestic_output,air_emissions,As - combustion - air,kg,95.24195956536016,347543.11,0.0002740435843063042
16,CPA_C22,scope_production,target_domestic_output,air_emissions,As - combustion - air,kg,19.95943649645737,347824.78,5.73835955461752e-05
17,CPA_C23,scope_production,target_domestic_output,air_emissions,As - combustion - air,kg,607.9703770841272,250877.74,0.0024233731421692776
